cpu_speed,volts,cpu_pct,load_avg,temp
1.500019456,0.75,1.9,0.12109375,45.0
1.500019456,0.8898,1.9,0.12109375,43.9
1.500019456,0.75,0.9,0.12109375,43.9
1.600020224,0.7798,1.0,0.12109375,45.5
1.500016128,0.75,0.9,0.12109375,44.4
1.5000128,0.8898,1.9,0.12109375,45.5
1.5000128,0.75,0.9,0.12109375,45.5
1.500019456,0.75,3.7,0.12109375,43.9
1.5000128,0.75,0.0,0.12109375,45.0
1.5000128,0.75,1.0,0.12109375,43.9
1.500019456,0.75,0.9,0.12109375,45.0
1.500009472,0.75,0.0,0.19189453125,44.4
1.500016128,0.75,0.9,0.19189453125,46.1
1.500022656,0.75,2.8,0.19189453125,45.0
1.500022656,0.75,0.0,0.19189453125,44.4
1.500019456,0.75,0.0,0.19189453125,44.4
1.500019456,0.8898,2.8,0.19189453125,44.4
1.500016128,0.75,0.0,0.19189453125,43.9
1.500022656,0.75,1.9,0.19189453125,43.3
1.500009472,0.75,0.9,0.19189453125,45.0
1.500016128,0.8898,0.0,0.19189453125,45.0
1.500016128,0.75,0.9,0.19189453125,43.9
1.5000128,0.75,0.0,0.19189453125,44.4
1.500016128,0.75,0.9,0.19189453125,45.0
1.500022656,0.75,1.0,0.19189453125,45.0
1.500016128,0.75,1.9,0.19189453125,43.9
1.500016128,0.75,0.9,0.19189453125,45.0
1.500016128,0.75,0.9,0.19189453125,45.0
1.500019456,0.75,4.7,0.19189453125,45.0
1.5000128,0.75,0.0,0.17626953125,45.5
1.500016128,0.75,0.0,0.17626953125,45.0
1.500016128,0.8898,1.0,0.17626953125,45.0
1.500022656,0.75,0.9,0.17626953125,43.3
1.500022656,0.75,0.9,0.17626953125,45.0
1.500016128,0.75,0.9,0.17626953125,44.4
1.600017024,0.8898,2.8,0.17626953125,44.4
1.500009472,0.75,1.9,0.17626953125,44.4
1.5000128,0.75,0.9,0.17626953125,45.0
1.500019456,0.75,1.9,0.17626953125,44.4
1.5000128,0.75,1.9,0.17626953125,44.4
1.500019456,0.75,0.9,0.17626953125,45.0
1.500019456,0.75,1.9,0.17626953125,43.3
1.500022656,0.8898,2.7,0.17626953125,45.5
1.5000128,0.75,1.9,0.17626953125,45.0
1.500016128,0.75,3.7,0.17626953125,43.9
1.500016128,0.75,1.9,0.17626953125,43.3
1.500016128,0.8898,2.8,0.17626953125,45.0
1.5000128,0.75,1.9,0.17626953125,44.4
1.500016128,0.75,2.8,0.162109375,44.4
1.500022656,0.75,0.0,0.162109375,43.3
1.500019456,0.75,3.7,0.162109375,45.0
1.500019456,0.75,0.9,0.162109375,44.4
1.500019456,0.75,0.9,0.162109375,45.0
1.500019456,0.8898,2.8,0.162109375,45.5
1.500019456,0.75,1.9,0.162109375,43.9
1.800022016,0.8898,11.3,0.162109375,43.9
1.700014464,0.8898,12.3,0.162109375,46.1
1.80001536,0.8898,15.5,0.162109375,45.5
1.70002112,0.8898,11.2,0.162109375,46.6
1.700027648,0.8898,15.5,0.162109375,45.5
2.400027136,0.8898,24.3,0.162109375,46.1
2.400030464,0.8898,10.3,0.162109375,45.0
2.400033792,0.8898,6.5,0.162109375,45.5
2.400033792,0.8898,9.4,0.162109375,45.5
2.400033792,0.8898,9.3,0.162109375,46.1
2.40002048,0.8898,10.7,0.162109375,45.5
2.40003712,0.8898,8.5,0.162109375,46.1
2.400017408,0.8898,9.4,0.3095703125,46.1
2.400023808,0.8898,5.7,0.3095703125,46.1
2.400033792,0.8898,4.7,0.3095703125,46.1
2.400027136,0.8898,1.0,0.3095703125,46.1
2.400023808,0.8898,8.6,0.3095703125,45.5
2.400027136,0.8898,12.8,0.3095703125,46.1
2.400030464,0.8898,60.7,0.3095703125,47.2
2.40003712,0.8898,36.1,0.3095703125,46.1
2.400033792,0.8898,37.5,0.3095703125,47.7
2.400033792,0.8898,45.2,0.3095703125,47.7
2.40002048,0.8898,17.9,0.3095703125,47.2
2.40002048,0.8898,28.3,0.3095703125,46.1
2.400030464,0.8898,36.4,0.3095703125,47.7
2.400023808,0.8898,21.0,0.3095703125,47.2
2.400023808,0.8898,19.0,0.3095703125,47.7
2.400027136,0.8898,21.0,0.3095703125,47.2
2.400017408,0.8898,17.5,0.3095703125,46.6
2.400023808,0.8898,30.8,0.3095703125,47.7
2.400030464,0.8898,18.3,0.4453125,47.2
2.40002048,0.8898,17.0,0.4453125,47.2
2.400027136,0.8898,21.1,0.4453125,47.7
2.400027136,0.8898,18.9,0.4453125,47.2
2.400030464,0.8898,19.6,0.4453125,47.2
2.400033792,0.8898,18.4,0.4453125,46.1
2.40002048,0.8898,14.6,0.4453125,47.2
2.400023808,0.8898,45.8,0.4453125,47.7
2.40002048,0.8898,55.6,0.4453125,48.3
2.400033792,0.8898,39.4,0.4453125,48.8
2.400023808,0.8898,59.8,0.4453125,49.4
2.40002048,0.8898,36.4,0.4453125,47.7
2.400030464,0.8898,35.2,0.4453125,48.3
2.400033792,0.8898,34.3,0.4453125,48.8
2.40002048,0.8898,27.6,0.4453125,47.2
2.400033792,0.8898,30.2,0.4453125,49.9
2.400023808,0.8898,32.7,0.4453125,48.3
2.400033792,0.8898,33.3,0.4453125,48.8
2.400023808,0.8898,28.8,0.4453125,47.2
2.400033792,0.8898,33.3,1.05029296875,47.7
2.400033792,0.8898,25.5,1.05029296875,49.4
2.40002048,0.8898,27.2,1.05029296875,48.8
2.400027136,0.8898,25.7,1.05029296875,48.3
2.400027136,0.8898,27.2,1.05029296875,48.3
2.400027136,0.8898,34.3,1.05029296875,48.8
2.400023808,0.8898,34.3,1.05029296875,48.8
2.40003712,0.8898,34.0,1.05029296875,48.8
2.400017408,0.8898,32.7,1.05029296875,48.3
2.400033792,0.8898,28.8,1.05029296875,50.5
2.400023808,0.8898,29.2,1.05029296875,49.9
2.400023808,0.8898,26.7,1.05029296875,48.3
1.800018688,0.8898,31.7,1.05029296875,48.3
2.400027136,0.8898,31.1,1.05029296875,48.3
2.400033792,0.8898,26.5,1.05029296875,48.8
2.400027136,0.8898,29.7,1.05029296875,49.4
2.400030464,0.8898,28.7,1.05029296875,47.7
2.40003712,0.8898,31.5,1.05029296875,49.9
2.400023808,0.8898,34.9,1.20654296875,49.9
2.400023808,0.8898,31.4,1.20654296875,48.8
2.400023808,0.8898,32.1,1.20654296875,48.3
2.40002048,0.8898,39.6,1.20654296875,48.8
